Date,Google,Sinodun IT,Google Switzerland,APC,avri doria,CDT,Brave Software,"Cloudflare, Inc.",Salesforce,UCLA
2004-12-31 00:00:00+00:00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
2005-12-31 00:00:00+00:00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
2006-12-31 00:00:00+00:00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
2007-12-31 00:00:00+00:00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
2008-12-31 00:00:00+00:00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
2009-12-31 00:00:00+00:00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
2010-12-31 00:00:00+00:00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
2011-12-31 00:00:00+00:00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
2012-12-31 00:00:00+00:00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
2013-12-31 00:00:00+00:00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
2014-12-31 00:00:00+00:00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
2015-12-31 00:00:00+00:00,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0
2016-12-31 00:00:00+00:00,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0
2017-12-31 00:00:00+00:00,1.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0
2018-12-31 00:00:00+00:00,1.0,1.0,0.0,1,1,0,0.0,0.0,1.0,0.0
2019-12-31 00:00:00+00:00,1.0,1.0,1.0,0,0,0,0.0,0.0,1.0,0.0
2020-12-31 00:00:00+00:00,1.0,1.0,1.0,0,0,1,0.0,1.0,1.0,0.0
2021-12-31 00:00:00+00:00,1.0,1.0,1.0,0,0,1,1.0,1.0,0.0,1.0
2022-12-31 00:00:00+00:00,1.0,1.0,1.0,0,0,1,1.0,1.0,0.0,1.0
2023-12-31 00:00:00+00:00,1.0,1.0,1.0,0,0,1,1.0,0.0,0.0,1.0
2024-12-31 00:00:00+00:00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
